0.328767 0.311442 0.295395 0.280509 0.266680 0.253814 0.241826 0.230641 0.220192 0.210417 0.201262 0.192676 0.184614 0.177037 0.169906 0.163189 0.156854 0.150874 0.145223 0.139879 0.134819 0.130025 0.125478 0.121162 0.117062 0.113164 0.109455 0.105923 0.102558 0.099348 0.096286 0.093361 0.090566 
0.307424 0.290916 0.275657 0.261529 0.248426 0.236256 0.224933 0.214384 0.204542 0.195346 0.186742 0.178683 0.171123 0.164024 0.157349 0.151066 0.145147 0.139562 0.134289 0.129305 0.124590 0.120125 0.115892 0.111877 0.108064 0.104441 0.100996 0.097716 0.094592 0.091614 0.088774 0.086062 0.083472 
0.284698 0.269140 0.254788 0.241523 0.229241 0.217850 0.207267 0.197421 0.188245 0.179682 0.171679 0.164190 0.157172 0.150587 0.144401 0.138583 0.133104 0.127940 0.123067 0.118464 0.114112 0.109992 0.106090 0.102389 0.098878 0.095542 0.092371 0.089354 0.086481 0.083743 0.081133 0.078642 0.076263 
0.260633 0.246161 0.232833 0.220534 0.209165 0.198635 0.188866 0.179787 0.171337 0.163459 0.156103 0.149226 0.142787 0.136751 0.131085 0.125759 0.120748 0.116028 0.111576 0.107373 0.103401 0.099644 0.096086 0.092714 0.089515 0.086478 0.083592 0.080847 0.078234 0.075746 0.073373 0.071110 0.068949 
0.235294 0.222036 0.209847 0.198617 0.188250 0.178661 0.169775 0.161526 0.153856 0.146713 0.140050 0.133825 0.128002 0.122546 0.117429 0.112622 0.108103 0.103847 0.099836 0.096052 0.092477 0.089096 0.085897 0.082866 0.079992 0.077264 0.074672 0.072209 0.069864 0.067632 0.065504 0.063475 0.061538 
0.208760 0.196843 0.185903 0.175837 0.166556 0.157983 0.150046 0.142687 0.135850 0.129488 0.123558 0.118023 0.112848 0.108004 0.103462 0.099199 0.095193 0.091423 0.087871 0.084521 0.081358 0.078368 0.075540 0.072861 0.070322 0.067913 0.065625 0.063451 0.061382 0.059413 0.057537 0.055748 0.054041 
0.181132 0.170673 0.161083 0.152272 0.144157 0.136667 0.129742 0.123325 0.117369 0.111830 0.106672 0.101861 0.097365 0.093159 0.089218 0.085521 0.082047 0.078780 0.075704 0.072804 0.070066 0.067480 0.065034 0.062718 0.060523 0.058442 0.056465 0.054587 0.052802 0.051102 0.049483 0.047939 0.046467 
0.152526 0.143632 0.135487 0.128010 0.121132 0.114789 0.108928 0.103502 0.098470 0.093793 0.089440 0.085382 0.081593 0.078049 0.074731 0.071618 0.068696 0.065948 0.063362 0.060924 0.058624 0.056451 0.054397 0.052453 0.050611 0.048865 0.047207 0.045632 0.044135 0.042710 0.041353 0.040059 0.038826 
0.123077 0.115841 0.109222 0.103151 0.097570 0.092428 0.087680 0.083287 0.079215 0.075433 0.071914 0.068636 0.065575 0.062715 0.060037 0.057526 0.055170 0.052955 0.050871 0.048907 0.047054 0.045305 0.043651 0.042087 0.040605 0.039200 0.037866 0.036600 0.035396 0.034250 0.033159 0.032120 0.031128 
0.092933 0.087435 0.082409 0.077803 0.073571 0.069673 0.066077 0.062751 0.059670 0.056809 0.054149 0.051671 0.049359 0.047198 0.045176 0.043281 0.041503 0.039832 0.038259 0.036778 0.035382 0.034063 0.032817 0.031638 0.030521 0.029463 0.028459 0.027505 0.026598 0.025736 0.024915 0.024132 0.023386 
0.062257 0.058557 0.055176 0.052080 0.049236 0.046618 0.044204 0.041971 0.039904 0.037985 0.036201 0.034540 0.032991 0.031543 0.030188 0.028919 0.027728 0.026610 0.025557 0.024566 0.023631 0.022749 0.021915 0.021127 0.020380 0.019672 0.019001 0.018363 0.017757 0.017180 0.016631 0.016108 0.015610 
0.031220 0.029359 0.027660 0.026104 0.024675 0.023360 0.022148 0.021027 0.019989 0.019027 0.018132 0.017298 0.016521 0.015795 0.015116 0.014479 0.013882 0.013321 0.012794 0.012297 0.011829 0.011387 0.010969 0.010574 0.010200 0.009845 0.009509 0.009189 0.008886 0.008597 0.008322 0.008060 0.007811 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
